Receptor	Ligand	Binding Energy (REU)	Interface Contacts	Receptor Interface Residues	Ligand Interface Residues	Status	Timestamp
ompT_cleaned	deepseek_r1_ompT_binder_6_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000	7049.08	110	37	11	Success	2025-04-03 06:04:29
ompT_cleaned	deepseek_r1_ompT_binder_6_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	399.41	102	34	13	Success	2025-04-03 06:04:57
ompT_cleaned	deepseek_r1_ompT_binder_6_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000	14491.86	226	55	14	Success	2025-04-03 06:05:25
ompT_cleaned	deepseek_r1_ompT_binder_6_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	7491.08	126	34	12	Success	2025-04-03 06:05:54
ompT_cleaned	deepseek_r1_ompT_binder_70_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	17861.78	243	48	19	Success	2025-04-03 06:06:29
ompT_cleaned	deepseek_r1_ompT_binder_70_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	34990.91	361	69	21	Success	2025-04-03 06:07:05
ompT_cleaned	deepseek_r1_ompT_binder_70_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000	8179.44	234	52	22	Success	2025-04-03 06:07:40
ompT_cleaned	deepseek_r1_ompT_binder_70_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	-7.68	64	27	13	Success	2025-04-03 06:08:15
ompT_cleaned	deepseek_r1_ompT_binder_70_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	22666.81	320	66	23	Success	2025-04-03 06:08:51
ompT_cleaned	deepseek_r1_ompT_binder_71_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	503.50	61	31	6	Success	2025-04-03 06:09:15
ompT_cleaned	deepseek_r1_ompT_binder_71_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	5716.27	103	43	8	Success	2025-04-03 06:09:38
ompT_cleaned	deepseek_r1_ompT_binder_71_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000	738.92	70	28	10	Success	2025-04-03 06:10:02
ompT_cleaned	deepseek_r1_ompT_binder_71_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	-9.49	61	27	7	Success	2025-04-03 06:10:25
ompT_cleaned	deepseek_r1_ompT_binder_71_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	648.60	61	25	8	Success	2025-04-03 06:10:48
ompT_cleaned	deepseek_r1_ompT_binder_72_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	4406.54	121	39	10	Success	2025-04-03 06:11:14
ompT_cleaned	deepseek_r1_ompT_binder_72_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	1772.18	64	28	11	Success	2025-04-03 06:11:40
ompT_cleaned	deepseek_r1_ompT_binder_72_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000	1384.90	73	34	10	Success	2025-04-03 06:12:06
ompT_cleaned	deepseek_r1_ompT_binder_72_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	4772.75	116	39	11	Success	2025-04-03 06:12:32
ompT_cleaned	deepseek_r1_ompT_binder_72_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	4177.71	153	46	11	Success	2025-04-03 06:12:57
ompT_cleaned	deepseek_r1_ompT_binder_73_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	4856.84	86	32	7	Success	2025-04-03 06:13:21
ompT_cleaned	deepseek_r1_ompT_binder_73_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	7008.97	100	39	8	Success	2025-04-03 06:13:44
ompT_cleaned	deepseek_r1_ompT_binder_73_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000	2039.36	53	24	6	Success	2025-04-03 06:14:08
ompT_cleaned	deepseek_r1_ompT_binder_73_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	1721.99	100	47	8	Success	2025-04-03 06:14:30
ompT_cleaned	deepseek_r1_ompT_binder_73_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	9210.12	115	39	8	Success	2025-04-03 06:14:53
ompT_cleaned	deepseek_r1_ompT_binder_74_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	27653.79	363	63	21	Success	2025-04-03 06:15:29
ompT_cleaned	deepseek_r1_ompT_binder_74_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	39188.40	486	91	23	Success	2025-04-03 06:16:05
ompT_cleaned	deepseek_r1_ompT_binder_74_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000	13363.60	249	43	23	Success	2025-04-03 06:16:41
ompT_cleaned	deepseek_r1_ompT_binder_74_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000	30212.51	387	70	22	Success	2025-04-03 06:17:16
ompT_cleaned	deepseek_r1_ompT_binder_74_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	10765.16	232	44	20	Success	2025-04-03 06:17:52
ompT_cleaned	deepseek_r1_ompT_binder_75_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	9277.58	178	46	14	Success	2025-04-03 06:18:19
ompT_cleaned	deepseek_r1_ompT_binder_75_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	28.84	77	25	13	Success	2025-04-03 06:18:46
ompT_cleaned	deepseek_r1_ompT_binder_75_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	7976.35	164	42	14	Success	2025-04-03 06:19:14
ompT_cleaned	deepseek_r1_ompT_binder_75_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	5330.85	171	43	14	Success	2025-04-03 06:19:41
ompT_cleaned	deepseek_r1_ompT_binder_75_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	2122.18	124	37	13	Success	2025-04-03 06:20:08
ompT_cleaned	deepseek_r1_ompT_binder_76_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	3612.26	89	31	9	Success	2025-04-03 06:20:32
ompT_cleaned	deepseek_r1_ompT_binder_76_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	-13.94	28	14	7	Success	2025-04-03 06:20:55
ompT_cleaned	deepseek_r1_ompT_binder_76_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	3927.86	86	34	9	Success	2025-04-03 06:21:18
ompT_cleaned	deepseek_r1_ompT_binder_76_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	2807.56	84	33	9	Success	2025-04-03 06:21:41
ompT_cleaned	deepseek_r1_ompT_binder_76_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	62.07	46	24	7	Success	2025-04-03 06:22:05
ompT_cleaned	deepseek_r1_ompT_binder_77_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000	6104.73	116	44	9	Success	2025-04-03 06:22:29
ompT_cleaned	deepseek_r1_ompT_binder_77_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000	52.50	65	30	10	Success	2025-04-03 06:22:53
ompT_cleaned	deepseek_r1_ompT_binder_77_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000	11144.33	143	54	9	Success	2025-04-03 06:23:17
ompT_cleaned	deepseek_r1_ompT_binder_77_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	1536.02	51	24	9	Success	2025-04-03 06:23:41
ompT_cleaned	deepseek_r1_ompT_binder_77_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	11243.68	141	48	9	Success	2025-04-03 06:24:05
ompT_cleaned	deepseek_r1_ompT_binder_78_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000	4113.90	92	34	7	Success	2025-04-03 06:24:28
ompT_cleaned	deepseek_r1_ompT_binder_78_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	109.96	52	26	8	Success	2025-04-03 06:24:51
ompT_cleaned	deepseek_r1_ompT_binder_78_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000	580.39	56	22	8	Success	2025-04-03 06:25:14
ompT_cleaned	deepseek_r1_ompT_binder_78_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	290.67	46	24	8	Success	2025-04-03 06:25:36
ompT_cleaned	deepseek_r1_ompT_binder_78_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	908.44	68	32	8	Success	2025-04-03 06:25:59
ompT_cleaned	deepseek_r1_ompT_binder_79_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	42.62	71	31	9	Success	2025-04-03 06:26:23
ompT_cleaned	deepseek_r1_ompT_binder_79_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	6721.53	98	39	8	Success	2025-04-03 06:26:47
ompT_cleaned	deepseek_r1_ompT_binder_79_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000	8541.88	108	42	9	Success	2025-04-03 06:27:11
ompT_cleaned	deepseek_r1_ompT_binder_79_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	-11.03	26	13	4	Success	2025-04-03 06:27:36
ompT_cleaned	deepseek_r1_ompT_binder_79_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000	4297.46	106	33	9	Success	2025-04-03 06:28:00
ompT_cleaned	deepseek_r1_ompT_binder_7_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000	4783.70	98	44	6	Success	2025-04-03 06:28:21
ompT_cleaned	deepseek_r1_ompT_binder_7_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	620.06	55	28	6	Success	2025-04-03 06:28:41
ompT_cleaned	deepseek_r1_ompT_binder_7_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000	2008.44	60	31	5	Success	2025-04-03 06:29:03
ompT_cleaned	deepseek_r1_ompT_binder_7_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000	4285.33	95	41	7	Success	2025-04-03 06:29:24
ompT_cleaned	deepseek_r1_ompT_binder_7_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	88.45	46	23	6	Success	2025-04-03 06:29:45
ompT_cleaned	deepseek_r1_ompT_binder_80_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000	214.36	62	25	9	Success	2025-04-03 06:30:09
ompT_cleaned	deepseek_r1_ompT_binder_80_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000	461.57	35	18	7	Success	2025-04-03 06:30:33
ompT_cleaned	deepseek_r1_ompT_binder_80_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000	306.13	42	21	7	Success	2025-04-03 06:30:56
ompT_cleaned	deepseek_r1_ompT_binder_80_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000	184.92	91	36	10	Success	2025-04-03 06:31:20
ompT_cleaned	deepseek_r1_ompT_binder_80_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000	2123.10	85	34	10	Success	2025-04-03 06:31:44
ompT_cleaned	deepseek_r1_ompT_binder_81_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	1782.68	80	36	9	Success	2025-04-03 06:32:07
ompT_cleaned	deepseek_r1_ompT_binder_81_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	1128.66	78	26	9	Success	2025-04-03 06:32:31
ompT_cleaned	deepseek_r1_ompT_binder_81_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	4674.07	102	34	10	Success	2025-04-03 06:32:54
ompT_cleaned	deepseek_r1_ompT_binder_81_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	2435.06	105	31	10	Success	2025-04-03 06:33:17
ompT_cleaned	deepseek_r1_ompT_binder_81_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	1424.43	49	23	7	Success	2025-04-03 06:33:40
ompT_cleaned	deepseek_r1_ompT_binder_82_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	18850.08	280	61	15	Success	2025-04-03 06:34:11
ompT_cleaned	deepseek_r1_ompT_binder_82_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	9478.04	179	46	14	Success	2025-04-03 06:34:41
ompT_cleaned	deepseek_r1_ompT_binder_82_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	16986.46	238	61	14	Success	2025-04-03 06:35:11
ompT_cleaned	deepseek_r1_ompT_binder_82_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	12050.18	188	44	16	Success	2025-04-03 06:35:41
ompT_cleaned	deepseek_r1_ompT_binder_82_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	2455.69	119	34	14	Success	2025-04-03 06:36:11
ompT_cleaned	deepseek_r1_ompT_binder_83_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	2421.16	126	34	13	Success	2025-04-03 06:36:37
ompT_cleaned	deepseek_r1_ompT_binder_83_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000	9982.51	148	42	11	Success	2025-04-03 06:37:03
ompT_cleaned	deepseek_r1_ompT_binder_83_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000	3069.74	123	40	11	Success	2025-04-03 06:37:28
ompT_cleaned	deepseek_r1_ompT_binder_83_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000	12066.98	184	46	13	Success	2025-04-03 06:37:54
ompT_cleaned	deepseek_r1_ompT_binder_83_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000	6208.15	124	38	12	Success	2025-04-03 06:38:20
ompT_cleaned	deepseek_r1_ompT_binder_84_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	21457.84	266	55	16	Success	2025-04-03 06:38:52
ompT_cleaned	deepseek_r1_ompT_binder_84_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	6095.45	138	37	16	Success	2025-04-03 06:39:24
ompT_cleaned	deepseek_r1_ompT_binder_84_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	6703.99	191	46	16	Success	2025-04-03 06:39:55
ompT_cleaned	deepseek_r1_ompT_binder_84_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	18004.71	220	52	16	Success	2025-04-03 06:40:27
ompT_cleaned	deepseek_r1_ompT_binder_84_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	7349.46	173	45	17	Success	2025-04-03 06:40:59
ompT_cleaned	deepseek_r1_ompT_binder_85_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000	390.17	40	18	9	Success	2025-04-03 06:41:22
ompT_cleaned	deepseek_r1_ompT_binder_85_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	5883.91	93	38	8	Success	2025-04-03 06:41:46
ompT_cleaned	deepseek_r1_ompT_binder_85_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000	5352.53	88	33	9	Success	2025-04-03 06:42:09
ompT_cleaned	deepseek_r1_ompT_binder_85_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	-7.23	58	26	8	Success	2025-04-03 06:42:32
ompT_cleaned	deepseek_r1_ompT_binder_85_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	-9.48	30	15	7	Success	2025-04-03 06:42:55
ompT_cleaned	deepseek_r1_ompT_binder_86_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	3385.71	109	34	10	Success	2025-04-03 06:43:21
ompT_cleaned	deepseek_r1_ompT_binder_86_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000	3391.12	111	37	10	Success	2025-04-03 06:43:48
ompT_cleaned	deepseek_r1_ompT_binder_86_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	1701.58	108	33	11	Success	2025-04-03 06:44:13
ompT_cleaned	deepseek_r1_ompT_binder_86_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	6449.53	103	38	11	Success	2025-04-03 06:44:40
ompT_cleaned	deepseek_r1_ompT_binder_86_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	9328.57	141	45	12	Success	2025-04-03 06:45:06
ompT_cleaned	deepseek_r1_ompT_binder_87_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	1756.10	110	30	16	Success	2025-04-03 06:45:39
ompT_cleaned	deepseek_r1_ompT_binder_87_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	21935.68	263	51	17	Success	2025-04-03 06:46:13
ompT_cleaned	deepseek_r1_ompT_binder_87_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000	17488.86	249	54	17	Success	2025-04-03 06:46:46
ompT_cleaned	deepseek_r1_ompT_binder_87_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	17855.33	245	52	16	Success	2025-04-03 06:47:19
ompT_cleaned	deepseek_r1_ompT_binder_87_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	16078.48	253	56	17	Success	2025-04-03 06:47:52
ompT_cleaned	deepseek_r1_ompT_binder_88_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	2185.05	41	25	5	Success	2025-04-03 06:48:13
ompT_cleaned	deepseek_r1_ompT_binder_88_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	399.70	48	23	7	Success	2025-04-03 06:48:35
ompT_cleaned	deepseek_r1_ompT_binder_88_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000	-15.18	33	16	5	Success	2025-04-03 06:48:56
ompT_cleaned	deepseek_r1_ompT_binder_88_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000	2704.28	60	29	6	Success	2025-04-03 06:49:17
ompT_cleaned	deepseek_r1_ompT_binder_88_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	169.05	33	17	7	Success	2025-04-03 06:49:39
ompT_cleaned	deepseek_r1_ompT_binder_89_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	17202.05	225	55	15	Success	2025-04-03 06:50:11
ompT_cleaned	deepseek_r1_ompT_binder_89_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000	26977.40	316	70	15	Success	2025-04-03 06:50:42
ompT_cleaned	deepseek_r1_ompT_binder_89_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	21458.98	273	67	14	Success	2025-04-03 06:51:14
ompT_cleaned	deepseek_r1_ompT_binder_89_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	8181.99	160	39	15	Success	2025-04-03 06:51:45
ompT_cleaned	deepseek_r1_ompT_binder_89_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000	10913.62	170	44	13	Success	2025-04-03 06:52:17
ompT_cleaned	deepseek_r1_ompT_binder_8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	-13.92	43	23	8	Success	2025-04-03 06:52:40
ompT_cleaned	deepseek_r1_ompT_binder_8_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000	1421.96	60	30	8	Success	2025-04-03 06:53:02
ompT_cleaned	deepseek_r1_ompT_binder_8_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	129.67	45	22	8	Success	2025-04-03 06:53:25
ompT_cleaned	deepseek_r1_ompT_binder_8_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	912.57	72	32	7	Success	2025-04-03 06:53:47
ompT_cleaned	deepseek_r1_ompT_binder_8_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	888.03	54	24	9	Success	2025-04-03 06:54:09
ompT_cleaned	deepseek_r1_ompT_binder_90_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	8189.95	134	42	11	Success	2025-04-03 06:54:34
ompT_cleaned	deepseek_r1_ompT_binder_90_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	371.10	72	29	8	Success	2025-04-03 06:55:00
ompT_cleaned	deepseek_r1_ompT_binder_90_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	4525.29	130	40	11	Success	2025-04-03 06:55:25
ompT_cleaned	deepseek_r1_ompT_binder_90_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	4040.28	107	38	11	Success	2025-04-03 06:55:50
ompT_cleaned	deepseek_r1_ompT_binder_90_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	370.21	81	27	10	Success	2025-04-03 06:56:16
ompT_cleaned	deepseek_r1_ompT_binder_91_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000	10229.09	178	45	11	Success	2025-04-03 06:56:43
ompT_cleaned	deepseek_r1_ompT_binder_91_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000	4167.61	101	38	11	Success	2025-04-03 06:57:10
ompT_cleaned	deepseek_r1_ompT_binder_91_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000	499.77	77	29	12	Success	2025-04-03 06:57:36
ompT_cleaned	deepseek_r1_ompT_binder_91_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000	16256.04	197	54	12	Success	2025-04-03 06:58:04
ompT_cleaned	deepseek_r1_ompT_binder_91_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000	9858.88	174	47	12	Success	2025-04-03 06:58:31
ompT_cleaned	deepseek_r1_ompT_binder_92_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	291.86	55	23	8	Success	2025-04-03 06:58:53
ompT_cleaned	deepseek_r1_ompT_binder_92_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	3748.76	69	33	8	Success	2025-04-03 06:59:16
ompT_cleaned	deepseek_r1_ompT_binder_92_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000	1660.98	62	29	8	Success	2025-04-03 06:59:39
ompT_cleaned	deepseek_r1_ompT_binder_92_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	2389.27	82	31	8	Success	2025-04-03 07:00:02
ompT_cleaned	deepseek_r1_ompT_binder_92_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	777.08	54	23	9	Success	2025-04-03 07:00:25
ompT_cleaned	deepseek_r1_ompT_binder_93_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	13728.53	295	65	21	Success	2025-04-03 07:01:00
ompT_cleaned	deepseek_r1_ompT_binder_93_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000	-106.09	41	22	12	Success	2025-04-03 07:01:36
ompT_cleaned	deepseek_r1_ompT_binder_93_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000	23405.90	321	59	21	Success	2025-04-03 07:02:11
ompT_cleaned	deepseek_r1_ompT_binder_93_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000	1932.36	100	37	17	Success	2025-04-03 07:02:46
ompT_cleaned	deepseek_r1_ompT_binder_93_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000	23723.88	305	62	20	Success	2025-04-03 07:03:22
ompT_cleaned	deepseek_r1_ompT_binder_94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000	7831.46	209	66	22	Success	2025-04-03 07:04:01
ompT_cleaned	deepseek_r1_ompT_binder_94_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	13379.24	244	76	22	Success	2025-04-03 07:04:41
ompT_cleaned	deepseek_r1_ompT_binder_94_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000	31082.01	421	104	23	Success	2025-04-03 07:05:21
ompT_cleaned	deepseek_r1_ompT_binder_94_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	33077.56	378	72	23	Success	2025-04-03 07:06:01
ompT_cleaned	deepseek_r1_ompT_binder_94_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000	32015.20	435	73	26	Success	2025-04-03 07:06:41
ompT_cleaned	deepseek_r1_ompT_binder_95_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	717.65	92	33	9	Success	2025-04-03 07:07:07
ompT_cleaned	deepseek_r1_ompT_binder_95_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000	7932.35	147	49	11	Success	2025-04-03 07:07:34
ompT_cleaned	deepseek_r1_ompT_binder_95_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000	3421.43	116	36	11	Success	2025-04-03 07:08:00
ompT_cleaned	deepseek_r1_ompT_binder_95_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000	8369.63	170	56	9	Success	2025-04-03 07:08:27
ompT_cleaned	deepseek_r1_ompT_binder_95_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	-14.03	59	27	9	Success	2025-04-03 07:08:53
ompT_cleaned	deepseek_r1_ompT_binder_96_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	1294.18	79	27	15	Success	2025-04-03 07:09:22
ompT_cleaned	deepseek_r1_ompT_binder_96_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	16528.71	231	50	16	Success	2025-04-03 07:09:51
ompT_cleaned	deepseek_r1_ompT_binder_96_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000	17127.40	225	46	15	Success	2025-04-03 07:10:20
ompT_cleaned	deepseek_r1_ompT_binder_96_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	10099.70	173	42	16	Success	2025-04-03 07:10:49
ompT_cleaned	deepseek_r1_ompT_binder_96_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	487.34	66	21	14	Success	2025-04-03 07:11:18
ompT_cleaned	deepseek_r1_ompT_binder_97_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	3637.16	121	45	8	Success	2025-04-03 07:11:43
ompT_cleaned	deepseek_r1_ompT_binder_97_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	166.75	79	28	10	Success	2025-04-03 07:12:07
ompT_cleaned	deepseek_r1_ompT_binder_97_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000	7849.05	129	35	11	Success	2025-04-03 07:12:32
ompT_cleaned	deepseek_r1_ompT_binder_97_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000	2734.93	83	33	9	Success	2025-04-03 07:12:57
ompT_cleaned	deepseek_r1_ompT_binder_97_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000	2684.41	117	34	11	Success	2025-04-03 07:13:22
ompT_cleaned	deepseek_r1_ompT_binder_98_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	8767.52	160	42	11	Success	2025-04-03 07:13:47
ompT_cleaned	deepseek_r1_ompT_binder_98_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	7519.19	129	43	12	Success	2025-04-03 07:14:13
ompT_cleaned	deepseek_r1_ompT_binder_98_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000	540.62	66	27	9	Success	2025-04-03 07:14:39
ompT_cleaned	deepseek_r1_ompT_binder_98_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	1576.42	92	29	12	Success	2025-04-03 07:15:04
ompT_cleaned	deepseek_r1_ompT_binder_98_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	1416.82	76	26	11	Success	2025-04-03 07:15:30
ompT_cleaned	deepseek_r1_ompT_binder_99_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000	2627.32	88	32	7	Success	2025-04-03 07:15:52
ompT_cleaned	deepseek_r1_ompT_binder_99_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000	926.68	67	27	7	Success	2025-04-03 07:16:14
ompT_cleaned	deepseek_r1_ompT_binder_99_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000	4999.67	86	37	7	Success	2025-04-03 07:16:36
ompT_cleaned	deepseek_r1_ompT_binder_99_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000	369.42	43	23	7	Success	2025-04-03 07:16:58
ompT_cleaned	deepseek_r1_ompT_binder_99_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000	285.28	58	29	8	Success	2025-04-03 07:17:21
ompT_cleaned	deepseek_r1_ompT_binder_9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000	1532.71	75	36	9	Success	2025-04-03 07:17:44
ompT_cleaned	deepseek_r1_ompT_binder_9_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000	4801.37	95	32	8	Success	2025-04-03 07:18:07
